run,score
560,11382.502567011896
561,10689.85871550506
562,10886.370503104286
563,6954.069978252177
564,10824.166184695321
565,10840.202304696491
566,10932.958201163174
567,11034.118342384823
568,6104.834702189656
569,-244.6697703646131
570,10698.393715824961
571,10318.166695373991
572,10956.872655199406
573,10715.524442979404
574,11187.299028747138
575,10877.2720378878
576,10954.706646325261
577,11338.826681142582
578,10895.96799771934
579,11078.32149157745
580,10949.415498730006
581,10777.3937877196
582,11010.29453313527
583,10858.289626678019
584,11065.097669602306
585,11177.080776597304
586,11213.372050125507
587,11166.324194229372
588,11146.544383823662
589,10797.600035672143
590,10743.689702431273
591,10666.295969089433
592,10682.607678295686
593,11013.292202695775
594,11138.376778966807
595,10934.867959226676
596,-88.75021715054086
597,11050.242347219693
598,10925.181870452907
599,10913.469689070997
600,6816.180195797828
601,11050.695750329487
602,10956.141553873294
603,10855.82263758665
604,11140.82807298033
605,10772.936528700528
606,11197.640086423127
607,10879.907714223426
608,10142.582210821272
609,11104.452228750455
610,10739.94855986029
611,11300.100781442934
612,11121.522607476443
613,11023.59024148997
614,10999.782018130476
615,11177.307259996029
616,10735.305558310545
617,11305.90655568174
618,11123.855949287958
619,10907.39874291011
620,10978.42285668306
621,9695.141134657235
622,10771.386646249695
623,11151.664832795479
624,10813.408242356767
625,11098.876088593173
626,11213.49446764511
627,11091.396831193135
628,11119.139437764512
629,11392.583056154257
630,10990.264667197238
631,11057.49887502348
632,11173.363395584009
633,11058.978165759438
634,11247.10250557779
635,10787.987973160185
636,10923.519567469119
637,10902.393415381557
638,10977.142929178965
639,11212.008530027582
640,-240.05004159557356
641,10850.583959127365
642,10951.937412137038
643,10905.508125890288
644,10995.100087870407
645,11211.574172281134
646,10788.105861930948
647,10692.454621632365
648,10938.439474021496
649,11112.874119757507
650,11180.691184013445
651,11352.494833652589
652,11073.076205648733
653,10919.179498315503
654,10939.049403700834
655,11096.125603378745
656,11109.838772999079
657,11136.96957394377
658,10846.461782668679
659,10951.592235121832
660,11118.479963637226
661,11357.428267831549
662,11073.34395262718
663,11170.88233665051
664,11195.90110029159
665,11137.374477539239
666,10794.250251452955
667,11057.613841308019
668,10779.134160640908
669,111.56201451557514
670,10253.908994384767
671,10880.05977534004
672,10641.398869602981
673,11162.970122627255
674,11170.982445305342
675,10593.783644496621
676,11244.200397162707
677,11111.328738993561
678,11141.897023774645
679,10996.38547203035
680,11390.982280645383
681,11321.834221641146
682,-186.82764780742002
683,10943.883281385679
684,1772.5190634950836
685,11025.294044228649
686,11133.384612808726
687,11076.5025634415
688,11291.023081538657
689,10857.539441453739
690,2228.511591751895
691,10811.507248734744
692,10967.68828755153
693,10851.392422190944
694,11043.063576670915
695,10829.74216095117
696,11091.234018747244
697,11196.755524407132
698,11003.021911205733
699,11050.400948564671
700,10977.098483801574
701,11371.216341525724
702,10982.515242106312
703,11408.003247105542
704,11042.3323294174
705,11296.633513164586
706,10699.88218862936
707,10648.743221518047
708,10429.330792541921
709,11249.750559502352
710,10992.608136787378
711,10936.20569088148
712,11060.500061395018
713,11040.047967960183
714,11206.137917249056
715,10977.470644330915
716,10481.967524151389
717,10981.485018388696
718,10780.206832120635
719,10972.56287801512
720,10924.916685752465
721,11004.250984372884
722,-166.2678045218115
723,10999.647496736427
724,10929.559240310457
725,11095.05901608984
726,11150.184914479685
727,10840.89904003997
728,10875.455463840404
729,11325.179645156566
730,11235.539688490726
731,11040.969678448831
732,10808.336941217725
733,10563.65172168595
734,11067.047331814058
735,10718.003648209298
736,11023.146931214265
737,11193.642612815242
738,11061.799719247949
739,10760.410566722961
740,11125.940829022187
741,10815.466788756647
742,11174.876790422968
743,11072.965963983548
744,10982.642406524275
745,10833.418802639007
746,11191.55276334932
747,11198.187650067119
748,10948.288951253124
749,11168.02969258985
750,10612.005802478086
751,-201.07971472682084
752,11152.968680953345
753,11137.547084460637
754,7888.157575895948
755,10923.335654656627
756,10974.208856414094
757,10520.067755098267
758,10969.027004961245
759,11080.768925751057
760,10449.240695825301
761,10857.772797153053
762,10756.122652642342
763,-28.283829061750822
764,11122.03653022425
765,10874.116715424825
766,10794.225484341487
767,11079.326618145074
768,10986.073124955186
769,10639.844827386545
770,11189.843590167286
771,11084.5464214275
772,11283.395820475198
773,10822.445799654533
774,11177.82467592525
775,10829.36950180311
776,11140.81140554924
777,10800.986369553677
778,11118.524922753148
779,10830.845310893783
780,11128.31113993322
781,10832.522026622333
782,11506.234055919846
783,11159.484878782256
784,11102.437529894487
785,11041.608936721022
786,11230.629746158176
787,10863.38339524958
788,10955.675683689247
789,10346.636575068933
790,10158.848932434252
791,10423.103357918222
792,10774.749224388708
793,10964.988043513005
794,11224.374160438856
795,10983.673498773747
796,10152.350254285491
797,10901.69128105331
798,11123.014449696411
799,11024.694899536926
800,750.0559719289264
801,11166.777082297016
802,11002.738912184373
803,-194.17689320803996
804,11131.907010489838
805,10796.665486444968
806,10923.968620444011
807,11228.105559961521
808,10978.853157963054
809,11293.753416868381
810,10949.847653860958
811,10936.066129280185
812,11142.746689213334
813,11033.106231446684
814,10888.71804978409
815,370.70483207388145
816,11173.672946196824
817,11060.494449476608
818,10752.26566553118
819,11091.7074388691
820,11290.17476612933
821,10948.454254852617
822,10537.289305019129
823,10982.134849583606
824,11146.453572245508
825,11131.862719715853
826,11037.791545921413
827,10809.11032078692
828,11127.574398296754
829,10749.355558302857
830,7436.767853146993
831,413.22821585290205
832,10811.314740580978
833,11012.514620118596
834,10630.108082242281
835,10771.402667549337
836,11081.852789394381
837,11160.500004096033
838,11284.369563235006
839,10563.919142085397
840,10878.276206880513
841,10904.489483872563
842,11262.139748818752
843,11021.142131188642
844,10867.232271986511
845,11154.92462689934
846,11057.282851355321
847,10897.13442308367
848,11284.278327534574
849,10814.872053553503
850,11376.61281219122
851,10775.045267566711
852,9524.089681486214
853,11315.253850013281
854,11069.787301958999
855,10868.200906392973
856,10871.309402256325
857,10855.439623641327
858,10973.655554218858
859,11093.35364062258
860,10842.900862766744
861,11066.275194023412
862,10948.212560753313
863,11121.143741381444
864,10978.213290200021
865,11051.261255054698
866,11298.099350098324
867,10957.01820511916
868,11128.73669947108
869,10810.392291283802
870,10721.832435708822
871,11186.510370075139
872,10815.611051957196
873,10778.41101060014
874,10929.918707290391
875,11079.38385512228
876,6999.188142601198
877,10921.773442172343
878,3777.8445676983115
879,11139.352097232786
880,4999.05980274796
881,11165.417138465808
882,10897.696770918516
883,10802.005700870344
884,7863.685190658429
885,10885.268534416802
886,10914.334993688235
887,10623.343249227863
888,11247.452514531918
889,11161.033594263628
890,10947.75728987438
891,11021.87222910087
892,11001.395791679337
893,11199.378127493552
894,11223.71014868425
895,11039.038830428557
896,11275.185001810407
897,11054.047511206827
898,11008.43302645105
899,11145.50387806461
900,10804.575064650211
901,11052.593028224815
902,11198.635862756819
903,10749.141473580612
904,10750.697775182125
905,10940.695199665886
906,10880.199405230862
907,10979.775404807278
908,11078.644338511729
909,10802.340570800518
910,11001.795664869085
911,-224.5976114914149
912,10821.65615037162
913,11006.841530073463
914,10745.422157385798
915,10842.99653815807
916,10805.025445457935
917,11272.040171216624
918,11222.2236382967
919,11122.204631928
920,11133.958409297948
921,10949.602079595763
922,11064.283073888062
923,10922.433841996384
924,10888.31599968165
925,10998.299613178538
926,11034.38278422091
927,10941.187074001771
928,11081.876080587432
929,10744.592060888503
930,10766.464582783225
931,11059.958243514602
932,10958.825150085628
933,10863.386323442544
934,10957.928320202911
935,11066.456792417563
936,201.15306359335932
937,11092.714630489732
938,11060.188033922903
939,10733.230716750406
940,10895.271169096388
941,11231.75185180212
942,10921.175352902768
943,10876.746993081706
944,11133.443508857259
945,10938.342339578761
946,10847.491937345578
947,-20.628711495351908
948,10856.491608213106
949,11227.928551216759
950,10915.684559120176
951,11077.690075788287
952,10948.631869201843
953,11002.671065371867
954,10702.04646511372
955,10861.911719197315
956,11020.390447028158
957,-34.10659783881832
958,11149.704899651986
959,9991.16485901888
960,10667.41580528691
961,10909.298161333354
962,10872.650924498823
963,11223.713187938658
964,10972.409624582739
965,78.23217291424382
966,10924.681670867454
967,10406.365654805602
968,10835.450127251463
969,2516.419587821076
970,11017.591216711164
971,10430.20764070887
972,10615.638286475034
973,11382.024622294586
974,11152.347212517183
975,10860.482178503356
976,10915.799568113243
977,10949.105433219058
978,11058.91824418267
979,10584.587550743432
980,11043.743805077283
981,11133.424545974025
982,11150.305612241405
983,10748.621419496407
984,10809.853229433957
985,11036.660164893037
986,10725.254906041004
987,10933.1336489592
988,10994.344792832406
989,11031.80206001959
990,10665.912992857237
991,10884.468294535644
992,10831.835742124123
993,11289.53306719696
994,11073.71963652674
995,528.4077908644254
996,10923.352826129916
997,88.76327367046837
998,10944.30855212483
999,53.47427419474121
